ID,Age,Genre,Education,Pays,Nscore,Escore,Oscore,Ascore,Cscore,Impulsivite,Sensations,Cannabis,Cannabis_recode,Sans_diplome,Genre_num
1185,18,Homme,Diplome universitaire,Etats-Unis,31,47,51,41,53,-0.71126,-0.21575,oui,1,0,0
1186,45,Homme,Quitte ecole a 16 ans,Etats-Unis,34,31,44,49,44,-0.21711999999999998,0.7654,oui,1,1,0
1187,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,44,38,49,37,35,0.88113,0.7654,oui,1,1,0
1188,18,Homme,Quitte Lycee ou universite sans diplome,Autre,26,44,47,47,36,1.8620299999999999,0.40148,oui,1,1,0
1189,25,Femme,Diplome universitaire,Royaume-Unis,48,38,51,46,42,0.19268,0.07987000000000001,oui,1,0,1
1190,55,Femme,Doctorat,Etats-Unis,32,43,48,40,42,-0.21711999999999998,0.07987000000000001,oui,1,0,1
1191,18,Homme,Quitte Lycee ou universite sans diplome,Canada,25,49,48,39,42,1.29221,0.40148,oui,1,1,0
1192,18,Homme,Maitrise,Etats-Unis,18,42,50,54,48,-0.71126,-0.52593,oui,1,0,0
1193,18,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,42,44,48,44,22,1.8620299999999999,1.2247,non,0,1,1
1194,18,Homme,Quitte ecole a 18 ans,Canada,51,29,48,46,33,1.8620299999999999,1.2247,oui,1,1,0
1195,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,14,47,52,53,38,0.19268,0.40148,oui,1,1,0
1196,35,Homme,Diplome universitaire,Etats-Unis,39,41,50,36,45,0.52975,1.2247,non,0,0,0
1197,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,45,37,45,40,29,0.88113,0.40148,oui,1,1,0
1198,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,41,38,41,38,38,-0.21711999999999998,0.7654,oui,1,1,0
1199,25,Homme,Diplome universitaire,Canada,27,38,44,30,40,0.52975,-1.5485799999999998,non,0,0,0
1200,25,Homme,Quitte ecole a 16 ans,Etats-Unis,32,21,40,43,44,-1.37983,-0.8463700000000001,oui,1,1,0
1201,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,55,19,36,45,27,0.52975,1.2247,oui,1,1,0
1202,25,Femme,Diplome universitaire,Autre,37,28,48,49,29,-0.21711999999999998,-0.8463700000000001,non,0,0,1
1203,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,39,46,56,38,37,1.29221,1.92173,oui,1,1,0
1204,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,29,45,47,36,36,-0.21711999999999998,0.7654,oui,1,1,0
1205,18,Homme,Quitte ecole a 18 ans,Etats-Unis,40,43,43,34,40,0.52975,1.2247,oui,1,1,0
1206,25,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,44,30,48,36,33,0.19268,0.7654,oui,1,1,0
1207,18,Femme,Quitte ecole a 18 ans,Royaume-Unis,26,36,45,29,31,1.29221,0.40148,oui,1,1,1
1208,45,Homme,Diplome universitaire,Royaume-Unis,31,50,54,52,50,-0.21711999999999998,-0.21575,non,0,0,0
1209,18,Homme,Diplome professionnel,Etats-Unis,37,40,50,28,51,0.88113,1.92173,oui,1,0,0
1210,18,Homme,Quitte Lycee ou universite sans diplome,Canada,22,33,49,36,39,0.52975,0.40148,oui,1,1,0
1211,45,Homme,Diplome universitaire,Australie,26,44,42,36,47,0.88113,0.7654,oui,1,0,0
1212,18,Homme,Quitte Lycee ou universite sans diplome,Canada,23,47,49,39,36,0.88113,0.40148,oui,1,1,0
1213,18,Homme,Quitte Lycee ou universite sans diplome,Autre,33,32,47,40,34,-1.37983,0.7654,oui,1,1,0
1214,18,Femme,Quitte Lycee ou universite sans diplome,Canada,45,41,49,42,26,-1.37983,0.40148,oui,1,1,1
1215,18,Homme,Quitte Lycee ou universite sans diplome,Australie,33,41,49,40,42,0.19268,0.7654,oui,1,1,0
1216,35,Femme,Diplome professionnel,Royaume-Unis,43,43,35,37,43,1.29221,0.7654,non,0,0,1
1217,25,Homme,Diplome professionnel,Etats-Unis,48,36,51,43,35,0.88113,0.7654,oui,1,0,0
1218,18,Homme,Diplome professionnel,Canada,34,49,54,44,31,0.52975,0.7654,oui,1,0,0
1219,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,40,44,43,37,42,0.19268,0.7654,oui,1,1,0
1220,25,Femme,Maitrise,Etats-Unis,39,48,44,38,34,0.19268,-0.52593,oui,1,0,1
1221,18,Femme,Quitte Lycee ou universite sans diplome,Autre,24,41,50,35,30,-0.71126,0.7654,oui,1,1,1
1222,18,Femme,Diplome professionnel,Etats-Unis,46,46,47,32,35,0.88113,0.40148,oui,1,0,1
1223,18,Femme,Quitte ecole a 18 ans,Etats-Unis,46,38,46,33,37,0.88113,1.2247,oui,1,1,1
1224,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,33,44,47,40,42,1.29221,1.2247,oui,1,1,0
1225,25,Homme,Doctorat,Etats-Unis,31,22,29,42,41,-0.21711999999999998,-1.18084,non,0,0,0
1226,18,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,45,38,45,43,39,-0.21711999999999998,-0.21575,oui,1,1,1
1227,18,Homme,Diplome universitaire,Etats-Unis,42,49,49,44,48,0.19268,1.92173,oui,1,0,0
1228,25,Femme,Diplome universitaire,Etats-Unis,41,44,53,42,31,0.52975,-0.21575,oui,1,0,1
1229,35,Homme,Quitte ecole a 16 ans,Etats-Unis,47,36,46,47,30,-1.37983,-0.21575,oui,1,1,0
1230,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,26,52,53,44,46,0.52975,0.40148,oui,1,1,0
1231,18,Femme,Quitte ecole a 18 ans,Etats-Unis,37,41,52,40,41,0.19268,0.07987000000000001,oui,1,1,1
1232,18,Femme,Diplome universitaire,Autre,46,31,52,29,38,1.29221,1.2247,oui,1,0,1
1233,18,Femme,Quitte Lycee ou universite sans diplome,Autre,51,37,48,47,45,0.19268,0.07987000000000001,non,0,1,1
1234,18,Homme,Diplome universitaire,Royaume-Unis,43,37,49,47,41,0.19268,0.40148,oui,1,0,0
1235,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,36,32,45,45,46,-1.37983,-1.5485799999999998,oui,1,1,0
1236,55,Homme,Maitrise,Etats-Unis,37,44,49,41,46,-0.21711999999999998,-0.8463700000000001,non,0,0,0
1237,45,Femme,Maitrise,Royaume-Unis,21,45,53,47,42,-0.21711999999999998,-1.5485799999999998,non,0,0,1
1238,18,Homme,Diplome universitaire,Etats-Unis,36,45,51,40,50,0.19268,-0.52593,oui,1,0,0
1239,25,Homme,Quitte ecole a 18 ans,Etats-Unis,39,42,51,50,36,0.52975,0.07987000000000001,oui,1,1,0
1240,18,Femme,Diplome universitaire,Royaume-Unis,35,41,48,34,45,0.52975,0.7654,non,0,0,1
1241,45,Femme,Quitte Lycee ou universite sans diplome,Royaume-Unis,40,40,47,47,42,0.52975,-0.52593,non,0,1,1
1242,35,Femme,Diplome universitaire,Royaume-Unis,46,30,42,42,35,-0.21711999999999998,-0.52593,non,0,0,1
1243,25,Femme,Diplome universitaire,Royaume-Unis,24,45,36,36,41,-0.21711999999999998,0.40148,non,0,0,1
1244,45,Femme,Diplome universitaire,Royaume-Unis,27,26,35,52,48,-1.37983,-0.52593,non,0,0,1
1245,25,Femme,Diplome universitaire,Royaume-Unis,41,40,38,44,31,-0.71126,-0.52593,oui,1,0,1
1246,45,Femme,Diplome universitaire,Royaume-Unis,24,51,45,44,54,-1.37983,-0.8463700000000001,non,0,0,1
1247,45,Femme,Diplome professionnel,Royaume-Unis,24,38,29,53,32,-1.37983,-1.5485799999999998,non,0,0,1
1248,55,Homme,Diplome universitaire,Royaume-Unis,37,36,39,40,32,0.52975,0.07987000000000001,non,0,0,0
1249,45,Femme,Diplome professionnel,Royaume-Unis,30,38,43,51,46,-1.37983,-0.21575,non,0,0,1
1250,45,Femme,Maitrise,Royaume-Unis,31,39,54,43,48,1.8620299999999999,0.7654,non,0,0,1
1251,35,Femme,Maitrise,Royaume-Unis,27,39,48,40,49,-0.71126,-0.52593,non,0,0,1
1252,45,Femme,Doctorat,Royaume-Unis,43,39,53,40,47,0.52975,0.7654,oui,1,0,1
1253,35,Femme,Quitte ecole a 17 ans,Royaume-Unis,39,28,31,36,31,-1.37983,-2.07848,non,0,1,1
1254,35,Femme,Diplome universitaire,Royaume-Unis,32,31,31,45,40,-1.37983,-1.18084,non,0,0,1
1255,25,Femme,Diplome universitaire,Royaume-Unis,36,34,43,40,37,-0.21711999999999998,-0.21575,non,0,0,1
1256,45,Femme,Diplome universitaire,Royaume-Unis,49,35,47,52,43,-1.37983,-0.52593,non,0,0,1
1257,35,Femme,Diplome universitaire,Royaume-Unis,26,36,45,34,46,0.88113,0.40148,non,0,0,1
1258,25,Femme,Maitrise,Royaume-Unis,50,31,40,37,42,-0.71126,-0.52593,non,0,0,1
1259,25,Femme,Doctorat,Royaume-Unis,27,45,41,39,42,-1.37983,-0.8463700000000001,non,0,0,1
1260,45,Femme,Maitrise,Royaume-Unis,32,34,42,35,41,1.8620299999999999,0.40148,non,0,0,1
1261,45,Femme,Diplome universitaire,Royaume-Unis,29,42,43,45,36,0.19268,0.40148,oui,1,0,1
1262,25,Femme,Quitte Lycee ou universite sans diplome,Royaume-Unis,50,36,52,50,36,1.8620299999999999,0.07987000000000001,non,0,1,1
1263,25,Femme,Diplome professionnel,Royaume-Unis,39,46,38,44,46,0.52975,0.7654,oui,1,0,1
1264,45,Femme,Diplome universitaire,Royaume-Unis,36,39,40,45,46,-0.71126,-0.21575,non,0,0,1
1265,25,Femme,Diplome professionnel,Royaume-Unis,32,34,37,47,42,0.52975,0.40148,non,0,0,1
1266,35,Femme,Quitte ecole a 16 ans,Royaume-Unis,28,40,37,41,44,0.19268,-0.21575,non,0,1,1
1267,25,Femme,Maitrise,Royaume-Unis,53,33,43,31,26,1.29221,1.92173,oui,1,0,1
1268,35,Femme,Diplome professionnel,Royaume-Unis,37,32,42,47,44,-1.37983,-2.07848,non,0,0,1
1269,35,Femme,Diplome universitaire,Royaume-Unis,40,40,37,32,42,0.19268,0.40148,non,0,0,1
1270,25,Femme,Maitrise,Royaume-Unis,35,37,42,54,44,-1.37983,-0.52593,non,0,0,1
1271,25,Femme,Diplome professionnel,Royaume-Unis,24,39,37,49,43,-0.71126,-0.52593,oui,1,0,1
1272,55,Femme,Diplome universitaire,Royaume-Unis,34,39,46,48,38,0.88113,-1.18084,non,0,0,1
1273,35,Femme,Quitte Lycee ou universite sans diplome,Autre,52,33,32,48,34,0.19268,-2.07848,non,0,1,1
1274,35,Homme,Doctorat,Autre,52,39,51,36,39,-0.21711999999999998,-0.21575,non,0,0,0
1275,35,Femme,Maitrise,Royaume-Unis,26,41,48,41,46,-0.21711999999999998,-0.21575,oui,1,0,1
1276,45,Femme,Diplome professionnel,Royaume-Unis,21,35,33,44,53,-0.71126,0.07987000000000001,oui,1,0,1
1277,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,31,47,49,39,33,0.52975,1.2247,oui,1,1,0
1278,25,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,35,49,57,37,38,1.29221,1.2247,oui,1,1,1
1279,35,Femme,Diplome professionnel,Etats-Unis,25,38,50,49,49,-1.37983,0.07987000000000001,oui,1,0,1
1280,18,Femme,Diplome universitaire,Royaume-Unis,42,41,37,45,38,0.52975,-0.52593,non,0,0,1
1281,18,Homme,Diplome universitaire,Royaume-Unis,44,44,39,28,48,1.8620299999999999,1.92173,non,0,0,0
1282,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,24,51,47,50,45,-0.21711999999999998,-0.21575,oui,1,1,0
1283,18,Femme,Quitte Lycee ou universite sans diplome,Royaume-Unis,23,40,46,44,40,-0.71126,0.07987000000000001,oui,1,1,1
1284,18,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,44,25,48,35,27,1.8620299999999999,1.2247,oui,1,1,1
1285,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,54,33,45,35,32,-0.71126,-1.18084,oui,1,1,0
1286,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,20,52,59,48,44,1.29221,1.2247,oui,1,1,0
1287,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,43,43,40,33,38,1.8620299999999999,0.7654,oui,1,1,0
1288,35,Femme,Diplome universitaire,Etats-Unis,30,43,57,40,41,0.88113,1.2247,oui,1,0,1
1289,18,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,35,46,45,36,39,-0.21711999999999998,0.40148,oui,1,1,1
1290,18,Homme,Maitrise,Royaume-Unis,31,42,51,42,47,-0.21711999999999998,0.07987000000000001,oui,1,0,0
1291,18,Homme,Quitte Lycee ou universite sans diplome,Autre,47,28,45,36,34,0.19268,0.7654,oui,1,1,0
1292,25,Homme,Diplome professionnel,Royaume-Unis,33,45,47,41,43,1.8620299999999999,1.2247,oui,1,0,0
1293,25,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,53,32,48,32,32,1.29221,1.2247,oui,1,1,0
1294,25,Femme,Maitrise,Etats-Unis,43,53,53,38,51,0.88113,1.92173,oui,1,0,1
1295,18,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,53,23,50,38,34,-0.21711999999999998,-0.52593,oui,1,1,1
1296,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,36,36,53,48,33,-0.71126,0.7654,oui,1,1,0
1297,18,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,32,43,44,37,50,-0.21711999999999998,0.07987000000000001,oui,1,1,1
1298,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,32,40,49,42,38,0.19268,1.2247,oui,1,1,0
1299,35,Femme,Diplome universitaire,Etats-Unis,19,43,49,34,38,0.52975,0.07987000000000001,oui,1,0,1
1300,25,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,45,39,55,44,44,0.52975,1.2247,oui,1,1,0
1301,35,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,30,33,54,45,37,-0.21711999999999998,0.07987000000000001,oui,1,1,1
1302,18,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,38,48,46,49,49,0.19268,-0.8463700000000001,oui,1,1,1
1303,18,Homme,Diplome universitaire,Etats-Unis,29,49,54,52,49,-1.37983,0.07987000000000001,oui,1,0,0
1304,35,Homme,Diplome universitaire,Australie,35,36,38,39,45,-1.37983,-2.07848,oui,1,0,0
1305,18,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,31,45,55,49,31,1.29221,0.40148,oui,1,1,1
1306,18,Homme,Quitte Lycee ou universite sans diplome,Australie,58,22,52,43,23,0.19268,-0.8463700000000001,oui,1,1,0
1307,25,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,32,44,56,39,44,0.19268,0.7654,oui,1,1,0
1308,25,Homme,Maitrise,Royaume-Unis,27,31,44,38,43,-0.21711999999999998,-0.21575,oui,1,0,0
1309,25,Femme,Diplome universitaire,Autre,32,43,46,46,42,0.52975,0.40148,oui,1,0,1
1310,25,Femme,Maitrise,Irelande,23,56,50,56,44,0.52975,1.92173,oui,1,0,1
1311,18,Homme,Quitte ecole a 16 ans,Autre,41,34,38,38,40,0.52975,0.40148,oui,1,1,0
1312,18,Femme,Quitte Lycee ou universite sans diplome,Royaume-Unis,33,42,47,46,47,-0.21711999999999998,0.07987000000000001,oui,1,1,1
1313,35,Femme,Maitrise,Etats-Unis,26,52,51,40,53,-0.71126,0.07987000000000001,oui,1,0,1
1314,18,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,24,54,28,33,31,1.8620299999999999,1.2247,oui,1,1,1
1315,35,Homme,Diplome universitaire,Etats-Unis,27,46,49,49,49,0.52975,1.2247,oui,1,0,0
1316,18,Homme,Diplome universitaire,Autre,20,47,50,41,50,-0.21711999999999998,0.40148,oui,1,0,0
1317,25,Homme,Diplome professionnel,Etats-Unis,27,39,50,31,39,-0.21711999999999998,-0.21575,oui,1,0,0
1318,25,Femme,Diplome universitaire,Royaume-Unis,36,45,33,34,46,-0.71126,-0.52593,oui,1,0,1
1319,18,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,40,31,42,49,41,0.88113,1.2247,oui,1,1,1
1320,35,Homme,Diplome universitaire,Etats-Unis,29,38,43,42,50,-0.21711999999999998,0.07987000000000001,oui,1,0,0
1321,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,44,46,44,41,40,1.29221,0.7654,oui,1,1,0
1322,18,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,31,45,57,48,40,-1.37983,-0.8463700000000001,oui,1,1,1
1323,18,Femme,Diplome universitaire,Autre,38,42,58,46,29,0.19268,-0.21575,oui,1,0,1
1324,35,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,46,30,44,45,51,-0.71126,-0.8463700000000001,non,0,1,0
1325,18,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,40,36,52,46,34,0.19268,-0.52593,oui,1,1,1
1326,18,Homme,Diplome professionnel,Australie,42,26,47,44,38,-0.71126,1.2247,oui,1,0,0
1327,18,Homme,Diplome professionnel,Canada,27,42,54,41,39,1.29221,1.92173,oui,1,0,0
1328,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,24,38,46,51,49,0.19268,-0.21575,oui,1,1,0
1329,18,Femme,Diplome universitaire,Etats-Unis,29,45,52,54,44,-0.21711999999999998,-0.21575,oui,1,0,1
1330,25,Femme,Diplome universitaire,Royaume-Unis,53,34,53,32,33,0.88113,0.40148,oui,1,0,1
1331,18,Homme,Diplome universitaire,Etats-Unis,50,39,45,54,33,0.52975,0.40148,oui,1,0,0
1332,35,Homme,Diplome universitaire,Etats-Unis,48,32,51,44,37,-0.71126,0.40148,oui,1,0,0
1333,18,Femme,Diplome professionnel,Canada,53,30,32,37,55,-1.37983,-1.18084,oui,1,0,1
1334,18,Homme,Diplome universitaire,Etats-Unis,40,38,48,37,44,0.52975,0.40148,oui,1,0,0
1335,25,Homme,Quitte Lycee ou universite sans diplome,Autre,15,42,50,57,42,1.29221,0.7654,oui,1,1,0
1336,45,Homme,Diplome universitaire,Etats-Unis,48,31,48,37,42,-0.71126,0.07987000000000001,oui,1,0,0
1337,18,Femme,Diplome universitaire,Royaume-Unis,36,50,40,48,50,0.19268,-0.52593,oui,1,0,1
1338,18,Femme,Diplome universitaire,Royaume-Unis,37,40,42,38,47,0.19268,-0.21575,non,0,0,1
1339,35,Homme,Diplome professionnel,Canada,37,43,47,39,47,0.52975,0.40148,oui,1,0,0
1340,18,Homme,Diplome professionnel,Etats-Unis,52,26,43,40,21,1.29221,1.2247,oui,1,0,0
1341,18,Homme,Quitte ecole a 18 ans,Etats-Unis,30,58,57,39,48,1.8620299999999999,1.2247,oui,1,1,0
1342,35,Homme,Quitte ecole a 18 ans,Etats-Unis,43,30,38,41,38,-0.71126,0.40148,oui,1,1,0
1343,35,Femme,Doctorat,Autre,32,37,53,44,30,0.52975,0.40148,oui,1,0,1
1344,18,Homme,Diplome professionnel,Royaume-Unis,38,44,32,36,35,0.88113,0.40148,oui,1,0,0
1345,18,Homme,Quitte ecole a 18 ans,Canada,49,31,37,26,48,-1.37983,-0.21575,oui,1,1,0
1346,18,Homme,Quitte ecole a 18 ans,Autre,44,47,55,51,44,0.88113,1.2247,oui,1,1,0
1347,45,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,44,39,48,42,43,0.19268,-0.21575,oui,1,1,0
1348,18,Homme,Diplome universitaire,Etats-Unis,43,27,51,40,26,-0.21711999999999998,0.40148,oui,1,0,0
1349,18,Femme,Quitte ecole a 18 ans,Etats-Unis,47,33,43,45,39,-0.21711999999999998,-0.52593,oui,1,1,1
1350,18,Femme,Quitte Lycee ou universite sans diplome,Royaume-Unis,26,55,47,35,32,1.8620299999999999,0.7654,oui,1,1,1
1351,18,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,19,33,46,43,37,0.19268,0.40148,oui,1,1,1
1352,18,Femme,Diplome universitaire,Royaume-Unis,40,36,38,42,51,-1.37983,-2.07848,non,0,0,1
1353,55,Homme,Diplome universitaire,Etats-Unis,52,24,37,35,40,0.88113,-0.8463700000000001,oui,1,0,0
1354,18,Femme,Quitte ecole a 18 ans,Etats-Unis,30,44,53,48,43,0.19268,0.07987000000000001,oui,1,1,1
1355,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,46,33,54,42,32,0.88113,0.40148,oui,1,1,0
1356,18,Homme,Diplome universitaire,Etats-Unis,34,42,49,49,42,1.29221,0.7654,oui,1,0,0
1357,25,Homme,Quitte Lycee ou universite sans diplome,Autre,21,44,49,43,46,0.88113,0.40148,oui,1,1,0
1358,18,Homme,Diplome professionnel,Canada,40,41,43,37,45,0.88113,0.40148,oui,1,0,0
1359,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,23,37,51,40,31,0.88113,0.40148,oui,1,1,0
1360,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,31,28,48,36,43,-0.21711999999999998,-0.21575,oui,1,1,0
1361,18,Femme,Quitte Lycee ou universite sans diplome,Australie,41,46,55,43,50,0.52975,0.07987000000000001,oui,1,1,1
1362,18,Femme,Quitte Lycee ou universite sans diplome,Autre,26,45,55,35,24,-0.21711999999999998,0.7654,oui,1,1,1
1363,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,44,32,49,48,33,0.88113,-0.52593,oui,1,1,0
1364,25,Femme,Maitrise,Royaume-Unis,39,36,46,47,54,-0.21711999999999998,0.07987000000000001,non,0,0,1
1365,18,Homme,Quitte Lycee ou universite sans diplome,Royaume-Unis,44,44,39,36,31,1.29221,0.7654,oui,1,1,0
1366,35,Femme,Diplome universitaire,Etats-Unis,35,33,47,50,35,0.88113,-0.21575,oui,1,0,1
1367,18,Femme,Quitte ecole a 16 ans,Canada,37,38,45,31,25,1.29221,0.40148,oui,1,1,1
1368,18,Homme,Quitte ecole a 18 ans,Etats-Unis,38,27,48,46,31,-1.37983,-0.8463700000000001,oui,1,1,0
1369,18,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,50,44,52,33,33,0.88113,0.7654,oui,1,1,1
1370,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,40,50,52,46,40,0.52975,1.2247,oui,1,1,0
1371,25,Femme,Diplome professionnel,Etats-Unis,57,41,46,35,30,1.8620299999999999,1.92173,oui,1,0,1
1372,25,Femme,Maitrise,Royaume-Unis,30,37,34,48,38,-1.37983,-2.07848,oui,1,0,1
1373,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,48,41,49,41,32,-1.37983,-0.21575,oui,1,1,0
1374,25,Homme,Diplome universitaire,Canada,47,41,43,46,36,0.52975,0.7654,oui,1,0,0
1375,45,Homme,Diplome universitaire,Royaume-Unis,30,36,45,42,41,-1.37983,-1.18084,non,0,0,0
1376,18,Homme,Quitte ecole a 18 ans,Royaume-Unis,26,51,47,48,34,0.19268,1.2247,oui,1,1,0
1377,35,Homme,Diplome universitaire,Autre,50,36,51,32,39,-0.21711999999999998,0.7654,oui,1,0,0
1378,25,Femme,Maitrise,Royaume-Unis,42,42,42,52,48,-1.37983,-0.52593,non,0,0,1
1379,25,Femme,Maitrise,Canada,50,33,50,43,54,-0.21711999999999998,-1.18084,oui,1,0,1
1380,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,30,43,55,42,44,0.88113,1.2247,oui,1,1,0
1381,25,Femme,Diplome universitaire,Royaume-Unis,25,45,38,40,46,-0.71126,-1.18084,non,0,0,1
1382,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,26,43,52,54,50,-0.21711999999999998,1.2247,oui,1,1,0
1383,18,Homme,Quitte Lycee ou universite sans diplome,Autre,24,38,51,50,34,-0.71126,-0.21575,oui,1,1,0
1384,18,Femme,Diplome universitaire,Etats-Unis,29,42,48,48,43,1.29221,1.92173,oui,1,0,1
1385,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,22,48,54,39,51,-0.21711999999999998,1.2247,oui,1,1,0
1386,18,Femme,Quitte Lycee ou universite sans diplome,Royaume-Unis,33,37,43,43,46,-1.37983,-1.18084,oui,1,1,1
1387,45,Femme,Quitte Lycee ou universite sans diplome,Royaume-Unis,35,33,52,39,40,0.19268,0.07987000000000001,non,0,1,1
1388,25,Femme,Doctorat,Etats-Unis,41,42,55,39,37,-0.21711999999999998,-0.52593,non,0,0,1
1389,35,Femme,Diplome professionnel,Royaume-Unis,42,43,48,39,35,1.29221,0.40148,oui,1,0,1
1390,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,34,43,51,38,44,-0.71126,-0.21575,oui,1,1,0
1391,18,Homme,Diplome universitaire,Etats-Unis,44,42,41,43,41,1.29221,0.40148,oui,1,0,0
1392,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,31,53,56,39,32,1.8620299999999999,1.92173,oui,1,1,0
1393,45,Homme,Diplome professionnel,Royaume-Unis,32,41,40,40,43,-1.37983,-1.5485799999999998,non,0,0,0
1394,25,Femme,Maitrise,Royaume-Unis,49,42,44,43,45,-0.71126,-0.8463700000000001,oui,1,0,1
1395,25,Femme,Maitrise,Royaume-Unis,43,40,46,48,51,-1.37983,-0.52593,non,0,0,1
1396,25,Femme,Diplome universitaire,Royaume-Unis,40,39,45,48,46,-0.21711999999999998,-0.52593,oui,1,0,1
1397,25,Femme,Maitrise,Royaume-Unis,52,37,36,52,35,-1.37983,-1.5485799999999998,non,0,0,1
1398,18,Femme,Diplome universitaire,Royaume-Unis,30,43,51,53,46,-0.21711999999999998,0.40148,oui,1,0,1
1399,18,Homme,Quitte Lycee ou universite sans diplome,Royaume-Unis,28,47,45,51,54,0.88113,0.40148,oui,1,1,0
1400,25,Femme,Diplome universitaire,Royaume-Unis,44,34,41,40,40,-0.71126,-0.52593,oui,1,0,1
1401,25,Femme,Maitrise,Royaume-Unis,46,46,38,39,41,-1.37983,-1.18084,oui,1,0,1
1402,25,Femme,Diplome universitaire,Royaume-Unis,42,41,46,51,45,-0.71126,-1.18084,non,0,0,1
1403,25,Femme,Diplome universitaire,Royaume-Unis,45,40,51,49,38,-1.37983,0.07987000000000001,oui,1,0,1
1404,25,Femme,Diplome universitaire,Royaume-Unis,40,40,37,44,46,-1.37983,-0.8463700000000001,non,0,0,1
1405,18,Femme,Diplome universitaire,Royaume-Unis,16,41,32,58,35,-2.55524,-0.8463700000000001,non,0,0,1
1406,25,Femme,Doctorat,Royaume-Unis,51,48,49,45,36,0.52975,-1.18084,oui,1,0,1
1407,25,Femme,Diplome universitaire,Royaume-Unis,38,36,34,46,31,-1.37983,-0.8463700000000001,oui,1,0,1
1408,25,Femme,Maitrise,Royaume-Unis,28,45,53,51,45,0.19268,1.2247,oui,1,0,1
1409,25,Homme,Maitrise,Royaume-Unis,49,31,41,46,32,0.88113,0.7654,oui,1,0,0
1410,25,Femme,Doctorat,Royaume-Unis,18,33,40,44,38,-0.71126,0.7654,oui,1,0,1
1411,25,Femme,Diplome universitaire,Royaume-Unis,30,37,49,52,50,-0.71126,-1.18084,non,0,0,1
1412,25,Femme,Diplome universitaire,Etats-Unis,40,38,54,41,51,-0.21711999999999998,0.40148,oui,1,0,1
1413,25,Femme,Maitrise,Royaume-Unis,46,45,53,43,44,-1.37983,0.07987000000000001,oui,1,0,1
1414,25,Femme,Diplome universitaire,Royaume-Unis,46,35,43,38,47,-0.71126,-0.8463700000000001,oui,1,0,1
